Time	Simple_Euler_X	Modified_Euler_X	Analytical_X	Simple_Energy	Modified_Energy
58.04	0.108683	0.0791394	0.0793805	0.893351	0.499988
58.05	0.095361	0.0691669	0.0694082	0.89344	0.499988
58.06	0.0820276	0.0591876	0.0594291	0.893529	0.499988
58.07	0.0686847	0.0492023	0.0494439	0.893619	0.499988
58.08	0.0553336	0.039212	0.0394538	0.893708	0.499988
58.09	0.0419756	0.0292179	0.0294598	0.893797	0.499988
58.1	0.0286121	0.0192208	0.0194629	0.893887	0.499988
58.11	0.0152444	0.00922183	0.00946395	0.893976	0.499988
58.12	0.00187384	-0.000778078	-0.000535909	0.894066	0.499988
58.13	-0.0114982	-0.0107779	-0.0105357	0.894155	0.499988
58.14	-0.0248705	-0.0207767	-0.0205345	0.894244	0.499988
58.15	-0.0382416	-0.0307733	-0.0305312	0.894334	0.499988
58.16	-0.0516103	-0.0407669	-0.0405248	0.894423	0.499988
58.17	-0.0649751	-0.0507565	-0.0505144	0.894513	0.499988
58.18	-0.0783348	-0.0607409	-0.0604989	0.894602	0.499988
58.19	-0.0916879	-0.0707193	-0.0704774	0.894692	0.499988
58.2	-0.105033	-0.0806906	-0.0804489	0.894781	0.499988
58.21	-0.118369	-0.0906538	-0.0904123	0.89487	0.499988
58.22	-0.131695	-0.100608	-0.100367	0.89496	0.499988
58.23	-0.145009	-0.110552	-0.110311	0.895049	0.499988
58.24	-0.158309	-0.120485	-0.120244	0.895139	0.499988
58.25	-0.171596	-0.130406	-0.130166	0.895228	0.499988
58.26	-0.184866	-0.140314	-0.140074	0.895318	0.499988
58.27	-0.198119	-0.150208	-0.149968	0.895408	0.499988
58.28	-0.211354	-0.160087	-0.159847	0.895497	0.499988
58.29	-0.224569	-0.16995	-0.169711	0.895587	0.499988
58.3	-0.237762	-0.179796	-0.179557	0.895676	0.499988
58.31	-0.250934	-0.189624	-0.189385	0.895766	0.499988
58.32	-0.264081	-0.199433	-0.199195	0.895855	0.499988
58.33	-0.277203	-0.209222	-0.208984	0.895945	0.499988
58.34	-0.290299	-0.21899	-0.218753	0.896035	0.499988
58.35	-0.303368	-0.228736	-0.228499	0.896124	0.499988
58.36	-0.316407	-0.238459	-0.238223	0.896214	0.499988
58.37	-0.329416	-0.248159	-0.247923	0.896303	0.499988
58.38	-0.342393	-0.257833	-0.257598	0.896393	0.499988
58.39	-0.355337	-0.267482	-0.267248	0.896483	0.499988
58.4	-0.368248	-0.277104	-0.276871	0.896572	0.499988
58.41	-0.381122	-0.286699	-0.286466	0.896662	0.499989
58.42	-0.39396	-0.296265	-0.296032	0.896752	0.499989
58.43	-0.406759	-0.305801	-0.305569	0.896841	0.499989
58.44	-0.41952	-0.315306	-0.315075	0.896931	0.499989
58.45	-0.432239	-0.32478	-0.32455	0.897021	0.499989
58.46	-0.444917	-0.334222	-0.333992	0.89711	0.499989
58.47	-0.457551	-0.34363	-0.343401	0.8972	0.499989
58.48	-0.470141	-0.353004	-0.352776	0.89729	0.499989
58.49	-0.482685	-0.362342	-0.362115	0.89738	0.499989
58.5	-0.495182	-0.371644	-0.371418	0.897469	0.499989
58.51	-0.507631	-0.380909	-0.380684	0.897559	0.499989
58.52	-0.52003	-0.390136	-0.389912	0.897649	0.499989
58.53	-0.532379	-0.399324	-0.399101	0.897739	0.499989
58.54	-0.544675	-0.408472	-0.40825	0.897828	0.49999
58.55	-0.556919	-0.41758	-0.417358	0.897918	0.49999
58.56	-0.569107	-0.426645	-0.426424	0.898008	0.49999
58.57	-0.581241	-0.435668	-0.435448	0.898098	0.49999
58.58	-0.593317	-0.444647	-0.444428	0.898187	0.49999
58.59	-0.605335	-0.453582	-0.453364	0.898277	0.49999
58.6	-0.617294	-0.462471	-0.462254	0.898367	0.49999
58.61	-0.629192	-0.471314	-0.471099	0.898457	0.49999
58.62	-0.641029	-0.48011	-0.479896	0.898547	0.49999
58.63	-0.652802	-0.488858	-0.488645	0.898637	0.49999
58.64	-0.664512	-0.497557	-0.497345	0.898727	0.499991
58.65	-0.676156	-0.506206	-0.505996	0.898816	0.499991
58.66	-0.687734	-0.514805	-0.514596	0.898906	0.499991
58.67	-0.699244	-0.523352	-0.523144	0.898996	0.499991
58.68	-0.710685	-0.531847	-0.53164	0.899086	0.499991
58.69	-0.722057	-0.540289	-0.540083	0.899176	0.499991
58.7	-0.733357	-0.548677	-0.548472	0.899266	0.499991
58.71	-0.744585	-0.557009	-0.556806	0.899356	0.499991
58.72	-0.75574	-0.565287	-0.565085	0.899446	0.499991
58.73	-0.76682	-0.573507	-0.573307	0.899536	0.499992
58.74	-0.777825	-0.58167	-0.581471	0.899626	0.499992
58.75	-0.788753	-0.589775	-0.589578	0.899716	0.499992
58.76	-0.799604	-0.597821	-0.597625	0.899806	0.499992
58.77	-0.810375	-0.605808	-0.605613	0.899896	0.499992
58.78	-0.821067	-0.613734	-0.61354	0.899986	0.499992
58.79	-0.831677	-0.621598	-0.621406	0.900076	0.499992
58.8	-0.842205	-0.6294	-0.62921	0.900166	0.499992
58.81	-0.852651	-0.637139	-0.63695	0.900256	0.499993
58.82	-0.863012	-0.644815	-0.644627	0.900346	0.499993
58.83	-0.873287	-0.652426	-0.65224	0.900436	0.499993
58.84	-0.883477	-0.659972	-0.659787	0.900526	0.499993
58.85	-0.893579	-0.667452	-0.667269	0.900616	0.499993
58.86	-0.903593	-0.674865	-0.674684	0.900706	0.499993
58.87	-0.913517	-0.68221	-0.682031	0.900796	0.499993
58.88	-0.923351	-0.689488	-0.68931	0.900886	0.499993
58.89	-0.933094	-0.696696	-0.69652	0.900976	0.499994
58.9	-0.942744	-0.703835	-0.70366	0.901066	0.499994
58.91	-0.952301	-0.710903	-0.71073	0.901156	0.499994
58.92	-0.961764	-0.7179	-0.717729	0.901246	0.499994
58.93	-0.971131	-0.724826	-0.724657	0.901336	0.499994
58.94	-0.980403	-0.731679	-0.731511	0.901427	0.499994
58.95	-0.989577	-0.738459	-0.738293	0.901517	0.499994
58.96	-0.998653	-0.745165	-0.745001	0.901607	0.499994
58.97	-1.00763	-0.751796	-0.751634	0.901697	0.499995
58.98	-1.01651	-0.758352	-0.758192	0.901787	0.499995
58.99	-1.02528	-0.764833	-0.764674	0.901877	0.499995
59	-1.03396	-0.771237	-0.77108	0.901968	0.499995
59.01	-1.04253	-0.777564	-0.777409	0.902058	0.499995
59.02	-1.051	-0.783813	-0.78366	0.902148	0.499995
59.03	-1.05937	-0.789983	-0.789833	0.902238	0.499995
59.04	-1.06762	-0.796075	-0.795926	0.902328	0.499995
59.05	-1.07578	-0.802087	-0.80194	0.902419	0.499996
59.06	-1.08383	-0.808019	-0.807874	0.902509	0.499996
59.07	-1.09177	-0.81387	-0.813727	0.902599	0.499996
59.08	-1.0996	-0.81964	-0.819499	0.902689	0.499996
59.09	-1.10732	-0.825328	-0.825189	0.90278	0.499996
59.1	-1.11493	-0.830933	-0.830796	0.90287	0.499996
59.11	-1.12243	-0.836455	-0.83632	0.90296	0.499996
59.12	-1.12982	-0.841893	-0.84176	0.903051	0.499996
59.13	-1.1371	-0.847248	-0.847117	0.903141	0.499996
59.14	-1.14426	-0.852517	-0.852388	0.903231	0.499997
59.15	-1.15131	-0.857702	-0.857575	0.903321	0.499997
59.16	-1.15825	-0.8628	-0.862675	0.903412	0.499997
59.17	-1.16507	-0.867812	-0.86769	0.903502	0.499997
59.18	-1.17178	-0.872738	-0.872617	0.903593	0.499997
59.19	-1.17836	-0.877576	-0.877458	0.903683	0.499997
59.2	-1.18484	-0.882326	-0.88221	0.903773	0.499997
59.21	-1.19119	-0.886989	-0.886875	0.903864	0.499997
59.22	-1.19743	-0.891562	-0.89145	0.903954	0.499997
59.23	-1.20354	-0.896046	-0.895937	0.904044	0.499998
59.24	-1.20954	-0.900441	-0.900334	0.904135	0.499998
59.25	-1.21541	-0.904746	-0.904641	0.904225	0.499998
59.26	-1.22117	-0.90896	-0.908857	0.904316	0.499998
59.27	-1.2268	-0.913083	-0.912983	0.904406	0.499998
59.28	-1.23231	-0.917115	-0.917017	0.904497	0.499998
59.29	-1.2377	-0.921056	-0.92096	0.904587	0.499998
59.3	-1.24297	-0.924904	-0.92481	0.904677	0.499998
59.31	-1.24811	-0.92866	-0.928568	0.904768	0.499998
59.32	-1.25313	-0.932323	-0.932233	0.904858	0.499998
59.33	-1.25802	-0.935892	-0.935805	0.904949	0.499998
59.34	-1.26279	-0.939368	-0.939283	0.905039	0.499999
59.35	-1.26743	-0.94275	-0.942668	0.90513	0.499999
59.36	-1.27195	-0.946038	-0.945958	0.90522	0.499999
59.37	-1.27633	-0.949231	-0.949153	0.905311	0.499999
59.38	-1.2806	-0.95233	-0.952254	0.905401	0.499999
59.39	-1.28473	-0.955333	-0.955259	0.905492	0.499999
59.4	-1.28873	-0.95824	-0.958169	0.905583	0.499999
59.41	-1.29261	-0.961052	-0.960983	0.905673	0.499999
59.42	-1.29636	-0.963767	-0.963701	0.905764	0.499999
59.43	-1.29998	-0.966387	-0.966323	0.905854	0.499999
59.44	-1.30347	-0.968909	-0.968848	0.905945	0.499999
59.45	-1.30683	-0.971335	-0.971276	0.906035	0.499999
59.46	-1.31006	-0.973664	-0.973607	0.906126	0.499999
59.47	-1.31316	-0.975895	-0.975841	0.906217	0.499999
59.48	-1.31612	-0.978028	-0.977977	0.906307	0.499999
59.49	-1.31896	-0.980064	-0.980015	0.906398	0.5
59.5	-1.32166	-0.982002	-0.981955	0.906489	0.5
59.51	-1.32424	-0.983841	-0.983797	0.906579	0.5
59.52	-1.32668	-0.985583	-0.985541	0.90667	0.5
59.53	-1.32898	-0.987225	-0.987186	0.90676	0.5
59.54	-1.33116	-0.988769	-0.988732	0.906851	0.5
59.55	-1.3332	-0.990214	-0.99018	0.906942	0.5
59.56	-1.33511	-0.99156	-0.991528	0.907033	0.5
59.57	-1.33689	-0.992807	-0.992777	0.907123	0.5
59.58	-1.33853	-0.993955	-0.993927	0.907214	0.5
59.59	-1.34004	-0.995003	-0.994978	0.907305	0.5
59.6	-1.34141	-0.995952	-0.995929	0.907395	0.5
59.61	-1.34265	-0.996801	-0.996781	0.907486	0.5
59.62	-1.34376	-0.99755	-0.997533	0.907577	0.5
59.63	-1.34473	-0.9982	-0.998185	0.907668	0.5
59.64	-1.34557	-0.99875	-0.998737	0.907758	0.5
59.65	-1.34628	-0.9992	-0.99919	0.907849	0.5
59.66	-1.34685	-0.99955	-0.999542	0.90794	0.5
59.67	-1.34728	-0.9998	-0.999795	0.908031	0.5
59.68	-1.34758	-0.99995	-0.999947	0.908122	0.5
59.69	-1.34774	-1	-1	0.908212	0.5
59.7	-1.34777	-0.99995	-0.999953	0.908303	0.5
59.71	-1.34767	-0.9998	-0.999805	0.908394	0.5
59.72	-1.34743	-0.99955	-0.999558	0.908485	0.5
59.73	-1.34706	-0.999201	-0.99921	0.908576	0.5
59.74	-1.34655	-0.998751	-0.998763	0.908667	0.5
59.75	-1.34591	-0.998201	-0.998216	0.908757	0.5
59.76	-1.34513	-0.997552	-0.997569	0.908848	0.5
59.77	-1.34421	-0.996803	-0.996822	0.908939	0.5
59.78	-1.34317	-0.995954	-0.995976	0.90903	0.5
59.79	-1.34199	-0.995005	-0.99503	0.909121	0.5
59.8	-1.34067	-0.993957	-0.993985	0.909212	0.5
59.81	-1.33922	-0.99281	-0.99284	0.909303	0.5
59.82	-1.33764	-0.991563	-0.991596	0.909394	0.5
59.83	-1.33592	-0.990218	-0.990252	0.909485	0.5
59.84	-1.33407	-0.988773	-0.98881	0.909576	0.5
59.85	-1.33208	-0.987229	-0.987269	0.909667	0.5
59.86	-1.32996	-0.985587	-0.985629	0.909758	0.5
59.87	-1.32771	-0.983846	-0.98389	0.909849	0.5
59.88	-1.32532	-0.982006	-0.982053	0.90994	0.5
59.89	-1.32281	-0.980069	-0.980118	0.910031	0.5
59.9	-1.32016	-0.978033	-0.978085	0.910122	0.499999
59.91	-1.31737	-0.9759	-0.975954	0.910213	0.499999
59.92	-1.31446	-0.973669	-0.973726	0.910304	0.499999
59.93	-1.31141	-0.971341	-0.9714	0.910395	0.499999
59.94	-1.30823	-0.968915	-0.968977	0.910486	0.499999
59.95	-1.30492	-0.966393	-0.966457	0.910577	0.499999
59.96	-1.30148	-0.963774	-0.96384	0.910668	0.499999
59.97	-1.29791	-0.961058	-0.961127	0.910759	0.499999
59.98	-1.29421	-0.958247	-0.958318	0.91085	0.499999
59.99	-1.29038	-0.95534	-0.955413	0.910941	0.499999
60	-1.28642	-0.952337	-0.952413	0.911032	0.499999
60.01	-1.28234	-0.949239	-0.949317	0.911123	0.499999
60.02	-1.27812	-0.946046	-0.946127	0.911214	0.499999
60.03	-1.27377	-0.942758	-0.942841	0.911305	0.499999
60.04	-1.2693	-0.939376	-0.939462	0.911397	0.499999
60.05	-1.2647	-0.9359	-0.935989	0.911488	0.499998
60.06	-1.25997	-0.932331	-0.932421	0.911579	0.499998
60.07	-1.25512	-0.928668	-0.928761	0.91167	0.499998
60.08	-1.25014	-0.924913	-0.925008	0.911761	0.499998
60.09	-1.24503	-0.921065	-0.921162	0.911852	0.499998
60.1	-1.2398	-0.917125	-0.917225	0.911944	0.499998
60.11	-1.23444	-0.913093	-0.913195	0.912035	0.499998
60.12	-1.22897	-0.90897	-0.909074	0.912126	0.499998
60.13	-1.22336	-0.904756	-0.904863	0.912217	0.499998
60.14	-1.21764	-0.900451	-0.90056	0.912308	0.499998
60.15	-1.21179	-0.896057	-0.896168	0.9124	0.499998
60.16	-1.20582	-0.891573	-0.891686	0.912491	0.499997
60.17	-1.19973	-0.886999	-0.887115	0.912582	0.499997
60.18	-1.19352	-0.882337	-0.882455	0.912673	0.499997
60.19	-1.18719	-0.877587	-0.877707	0.912765	0.499997
60.2	-1.18074	-0.872749	-0.872872	0.912856	0.499997
60.21	-1.17417	-0.867824	-0.867949	0.912947	0.499997
60.22	-1.16748	-0.862812	-0.862939	0.913038	0.499997
60.23	-1.16067	-0.857714	-0.857843	0.91313	0.499997
60.24	-1.15375	-0.852529	-0.852661	0.913221	0.499997
60.25	-1.14671	-0.84726	-0.847393	0.913312	0.499996
60.26	-1.13956	-0.841906	-0.842041	0.913404	0.499996
60.27	-1.13229	-0.836468	-0.836605	0.913495	0.499996
60.28	-1.12491	-0.830946	-0.831086	0.913586	0.499996
60.29	-1.11742	-0.825341	-0.825483	0.913678	0.499996
60.3	-1.10981	-0.819653	-0.819797	0.913769	0.499996
60.31	-1.10209	-0.813884	-0.81403	0.913861	0.499996
60.32	-1.09426	-0.808033	-0.808181	0.913952	0.499996
60.33	-1.08632	-0.802101	-0.802251	0.914043	0.499996
60.34	-1.07827	-0.796089	-0.796241	0.914135	0.499995
60.35	-1.07011	-0.789998	-0.790152	0.914226	0.499995
60.36	-1.06184	-0.783827	-0.783983	0.914318	0.499995
60.37	-1.05347	-0.777578	-0.777736	0.914409	0.499995
60.38	-1.04499	-0.771252	-0.771412	0.9145	0.499995
60.39	-1.03641	-0.764848	-0.76501	0.914592	0.499995
60.4	-1.02772	-0.758368	-0.758532	0.914683	0.499995
60.41	-1.01892	-0.751811	-0.751977	0.914775	0.499995
60.42	-1.01003	-0.74518	-0.745348	0.914866	0.499994
60.43	-1.00103	-0.738474	-0.738644	0.914958	0.499994
60.44	-0.991932	-0.731695	-0.731866	0.915049	0.499994
60.45	-0.982733	-0.724842	-0.725015	0.915141	0.499994
60.46	-0.973436	-0.717917	-0.718092	0.915232	0.499994
60.47	-0.964039	-0.710919	-0.711097	0.915324	0.499994
60.48	-0.954546	-0.703851	-0.70403	0.915415	0.499994
60.49	-0.944956	-0.696713	-0.696893	0.915507	0.499994
60.5	-0.93527	-0.689504	-0.689687	0.915598	0.499993
60.51	-0.925491	-0.682227	-0.682412	0.91569	0.499993
60.52	-0.915617	-0.674882	-0.675068	0.915782	0.499993
60.53	-0.905651	-0.667469	-0.667657	0.915873	0.499993
60.54	-0.895594	-0.659989	-0.660179	0.915965	0.499993
60.55	-0.885445	-0.652444	-0.652635	0.916056	0.499993
60.56	-0.875208	-0.644833	-0.645026	0.916148	0.499993
60.57	-0.864882	-0.637157	-0.637352	0.91624	0.499993
60.58	-0.854468	-0.629418	-0.629614	0.916331	0.499992
60.59	-0.843968	-0.621616	-0.621814	0.916423	0.499992
60.6	-0.833382	-0.613752	-0.613951	0.916514	0.499992
60.61	-0.822712	-0.605826	-0.606027	0.916606	0.499992
60.62	-0.811958	-0.59784	-0.598043	0.916698	0.499992
60.63	-0.801123	-0.589794	-0.589998	0.916789	0.499992
60.64	-0.790206	-0.581689	-0.581895	0.916881	0.499992
60.65	-0.779209	-0.573526	-0.573733	0.916973	0.499992
60.66	-0.768133	-0.565306	-0.565514	0.917064	0.499991
60.67	-0.756979	-0.557029	-0.557239	0.917156	0.499991
60.68	-0.745748	-0.548696	-0.548908	0.917248	0.499991
60.69	-0.734442	-0.540309	-0.540521	0.91734	0.499991
60.7	-0.723061	-0.531867	-0.532081	0.917431	0.499991
60.71	-0.711606	-0.523372	-0.523588	0.917523	0.499991
60.72	-0.70008	-0.514825	-0.515042	0.917615	0.499991
60.73	-0.688482	-0.506227	-0.506445	0.917707	0.499991
60.74	-0.676814	-0.497577	-0.497797	0.917798	0.499991
60.75	-0.665077	-0.488878	-0.489099	0.91789	0.49999
60.76	-0.653272	-0.480131	-0.480353	0.917982	0.49999
60.77	-0.641402	-0.471335	-0.471558	0.918074	0.49999
60.78	-0.629465	-0.462492	-0.462716	0.918166	0.49999
60.79	-0.617465	-0.453602	-0.453828	0.918257	0.49999
60.8	-0.605401	-0.444668	-0.444895	0.918349	0.49999
60.81	-0.593276	-0.435689	-0.435917	0.918441	0.49999
60.82	-0.581091	-0.426666	-0.426895	0.918533	0.49999
60.83	-0.568846	-0.417601	-0.417831	0.918625	0.49999
60.84	-0.556542	-0.408494	-0.408725	0.918717	0.49999
60.85	-0.544182	-0.399346	-0.399578	0.918808	0.499989
60.86	-0.531767	-0.390158	-0.390391	0.9189	0.499989
60.87	-0.519297	-0.380931	-0.381166	0.918992	0.499989
60.88	-0.506774	-0.371666	-0.371902	0.919084	0.499989
60.89	-0.494198	-0.362364	-0.3626	0.919176	0.499989
60.9	-0.481573	-0.353026	-0.353263	0.919268	0.499989
60.91	-0.468897	-0.343652	-0.34389	0.91936	0.499989
60.92	-0.456174	-0.334244	-0.334483	0.919452	0.499989
60.93	-0.443404	-0.324802	-0.325043	0.919544	0.499989
60.94	-0.430588	-0.315329	-0.315569	0.919636	0.499989
60.95	-0.417727	-0.305823	-0.306065	0.919728	0.499989
60.96	-0.404824	-0.296287	-0.29653	0.91982	0.499989
60.97	-0.391879	-0.286721	-0.286965	0.919912	0.499989
60.98	-0.378893	-0.277127	-0.277371	0.920004	0.499988
60.99	-0.365869	-0.267505	-0.26775	0.920096	0.499988
61	-0.352806	-0.257856	-0.258102	0.920188	0.499988
61.01	-0.339707	-0.248181	-0.248428	0.92028	0.499988
61.02	-0.326572	-0.238482	-0.238729	0.920372	0.499988
61.03	-0.313404	-0.228759	-0.229006	0.920464	0.499988
61.04	-0.300202	-0.219013	-0.219261	0.920556	0.499988
61.05	-0.28697	-0.209245	-0.209493	0.920648	0.499988
61.06	-0.273707	-0.199456	-0.199705	0.92074	0.499988
61.07	-0.260416	-0.189647	-0.189897	0.920832	0.499988
61.08	-0.247098	-0.179819	-0.180069	0.920924	0.499988
61.09	-0.233753	-0.169973	-0.170224	0.921016	0.499988
61.1	-0.220384	-0.16011	-0.160361	0.921108	0.499988
61.11	-0.206991	-0.150231	-0.150483	0.9212	0.499988
61.12	-0.193576	-0.140337	-0.140589	0.921292	0.499988
61.13	-0.180141	-0.130429	-0.130682	0.921385	0.499988
61.14	-0.166686	-0.120508	-0.120761	0.921477	0.499988
61.15	-0.153213	-0.110575	-0.110829	0.921569	0.499988
61.16	-0.139724	-0.100631	-0.100885	0.921661	0.499988
61.17	-0.126219	-0.0906771	-0.090931	0.921753	0.499988
61.18	-0.1127	-0.0807139	-0.080968	0.921845	0.499988
61.19	-0.0991686	-0.0707426	-0.070997	0.921938	0.499988
61.2	-0.0856259	-0.0607643	-0.0610188	0.92203	0.499988
61.21	-0.0720734	-0.0507799	-0.0510346	0.922122	0.499988
61.22	-0.0585122	-0.0407903	-0.0410452	0.922214	0.499988
61.23	-0.0449438	-0.0307967	-0.0310518	0.922306	0.499988
61.24	-0.0313696	-0.0208001	-0.0210552	0.922399	0.499988
61.25	-0.0177909	-0.0108013	-0.0110565	0.922491	0.499988
61.26	-0.00420907	-0.000801492	-0.00105674	0.922583	0.499988
61.27	0.00937456	0.00919842	0.00894314	0.922675	0.499988
61.28	0.0229586	0.0191974	0.0189421	0.922768	0.499988
61.29	0.0365417	0.0291945	0.0289392	0.92286	0.499988
61.3	0.0501225	0.0391886	0.0389334	0.922952	0.499988
61.31	0.0636997	0.0491789	0.0489237	0.923044	0.499988
61.32	0.0772718	0.0591642	0.0589091	0.923137	0.499988
61.33	0.0908376	0.0691436	0.0688887	0.923229	0.499988
61.34	0.104396	0.0791161	0.0788613	0.923321	0.499988
61.35	0.117945	0.0890806	0.088826	0.923414	0.499988
61.36	0.131483	0.0990363	0.0987819	0.923506	0.499988
61.37	0.14501	0.108982	0.108728	0.923598	0.499988
61.38	0.158523	0.118917	0.118663	0.923691	0.499988
61.39	0.172023	0.12884	0.128586	0.923783	0.499988
61.4	0.185506	0.13875	0.138497	0.923876	0.499988
61.41	0.198972	0.148646	0.148393	0.923968	0.499988
61.42	0.212419	0.158528	0.158275	0.92406	0.499988
61.43	0.225847	0.168393	0.168141	0.924153	0.499988
61.44	0.239253	0.178242	0.17799	0.924245	0.499988
61.45	0.252637	0.188073	0.187821	0.924338	0.499988
61.46	0.265997	0.197885	0.197634	0.92443	0.499988
61.47	0.279331	0.207677	0.207426	0.924522	0.499988
61.48	0.292639	0.217448	0.217198	0.924615	0.499988
61.49	0.305919	0.227198	0.226948	0.924707	0.499988
61.5	0.31917	0.236925	0.236676	0.9248	0.499988
61.51	0.33239	0.246628	0.24638	0.924892	0.499988
61.52	0.345579	0.256307	0.256059	0.924985	0.499988
61.53	0.358734	0.26596	0.265713	0.925077	0.499988
61.54	0.371854	0.275586	0.27534	0.92517	0.499988
61.55	0.384939	0.285185	0.284939	0.925262	0.499989
61.56	0.397986	0.294756	0.29451	0.925355	0.499989
61.57	0.410995	0.304296	0.304052	0.925447	0.499989
61.58	0.423964	0.313807	0.313563	0.92554	0.499989
61.59	0.436892	0.323286	0.323043	0.925633	0.499989
61.6	0.449778	0.332733	0.332491	0.925725	0.499989
61.61	0.46262	0.342146	0.341905	0.925818	0.499989
61.62	0.475417	0.351525	0.351285	0.92591	0.499989
61.63	0.488167	0.36087	0.36063	0.926003	0.499989
61.64	0.50087	0.370178	0.369939	0.926095	0.499989
61.65	0.513525	0.379448	0.379211	0.926188	0.499989
61.66	0.526129	0.388682	0.388445	0.926281	0.499989
61.67	0.538682	0.397876	0.39764	0.926373	0.499989
61.68	0.551182	0.40703	0.406795	0.926466	0.49999
61.69	0.563628	0.416144	0.41591	0.926559	0.49999
61.7	0.57602	0.425216	0.424983	0.926651	0.49999
61.71	0.588355	0.434245	0.434014	0.926744	0.49999
61.72	0.600632	0.443232	0.443001	0.926837	0.49999
61.73	0.61285	0.452173	0.451944	0.926929	0.49999
61.74	0.625009	0.46107	0.460842	0.927022	0.49999
61.75	0.637106	0.46992	0.469693	0.927115	0.49999
61.76	0.649141	0.478724	0.478498	0.927207	0.49999
61.77	0.661112	0.487479	0.487255	0.9273	0.49999
61.78	0.673018	0.496186	0.495963	0.927393	0.499991
61.79	0.684858	0.504844	0.504621	0.927486	0.499991
61.8	0.69663	0.51345	0.513229	0.927578	0.499991
61.81	0.708334	0.522006	0.521786	0.927671	0.499991
61.82	0.719969	0.530509	0.530291	0.927764	0.499991
61.83	0.731532	0.538959	0.538742	0.927857	0.499991
61.84	0.743024	0.547355	0.54714	0.927949	0.499991
61.85	0.754442	0.555697	0.555483	0.928042	0.499991
61.86	0.765787	0.563983	0.56377	0.928135	0.499991
61.87	0.777055	0.572212	0.572001	0.928228	0.499992
61.88	0.788247	0.580385	0.580175	0.928321	0.499992
61.89	0.799362	0.588499	0.588291	0.928413	0.499992
61.9	0.810397	0.596555	0.596347	0.928506	0.499992
61.91	0.821353	0.60455	0.604345	0.928599	0.499992
61.92	0.832228	0.612486	0.612282	0.928692	0.499992
61.93	0.84302	0.62036	0.620157	0.928785	0.499992
61.94	0.85373	0.628172	0.627971	0.928878	0.499992
61.95	0.864355	0.635921	0.635722	0.928971	0.499993
61.96	0.874894	0.643607	0.643409	0.929064	0.499993
61.97	0.885347	0.651228	0.651032	0.929156	0.499993
61.98	0.895713	0.658784	0.65859	0.929249	0.499993
61.99	0.90599	0.666274	0.666082	0.929342	0.499993
62	0.916178	0.673698	0.673507	0.929435	0.499993
62.01	0.926275	0.681054	0.680865	0.929528	0.499993
62.02	0.93628	0.688343	0.688155	0.929621	0.499993
62.03	0.946193	0.695562	0.695376	0.929714	0.499994
62.04	0.956012	0.702712	0.702528	0.929807	0.499994
62.05	0.965736	0.709791	0.709609	0.9299	0.499994
62.06	0.975365	0.7168	0.716619	0.929993	0.499994
62.07	0.984898	0.723737	0.723558	0.930086	0.499994
62.08	0.994332	0.730601	0.730424	0.930179	0.499994
62.09	1.00367	0.737393	0.737218	0.930272	0.499994
62.1	1.01291	0.74411	0.743937	0.930365	0.499994
62.11	1.02204	0.750754	0.750583	0.930458	0.499995
62.12	1.03108	0.757322	0.757153	0.930551	0.499995
62.13	1.04001	0.763814	0.763647	0.930644	0.499995
62.14	1.04884	0.77023	0.770065	0.930737	0.499995
62.15	1.05757	0.776569	0.776406	0.93083	0.499995
62.16	1.06619	0.782831	0.78267	0.930923	0.499995
62.17	1.0747	0.789014	0.788855	0.931017	0.499995
62.18	1.08311	0.795118	0.794961	0.93111	0.499995
