x t u_exact u_numerical
0.3 0.4075 0.0144972 0.0148371
0.4 0.4075 0.0170425 0.0174421
0.5 0.4075 0.0179195 0.0183397
0.6 0.4075 0.0170425 0.0174421
0.7 0.4075 0.0144972 0.0148371
0.8 0.4075 0.0105328 0.0107798
0.9 0.4075 0.00553744 0.00566728
1 0.4075 0 0

0 0.408 0 0
0.1 0.408 0.00551018 0.00563954
0.2 0.408 0.010481 0.010727
0.3 0.408 0.0144258 0.0147645
0.4 0.408 0.0169586 0.0173567
0.5 0.408 0.0178313 0.0182499
0.6 0.408 0.0169586 0.0173567
0.7 0.408 0.0144258 0.0147645
0.8 0.408 0.010481 0.010727
0.9 0.408 0.00551018 0.00563954
1 0.408 0 0

0 0.4085 0 0
0.1 0.4085 0.00548306 0.00561194
0.2 0.4085 0.0104294 0.0106745
0.3 0.4085 0.0143548 0.0146922
0.4 0.4085 0.0168751 0.0172718
0.5 0.4085 0.0177435 0.0181606
0.6 0.4085 0.0168751 0.0172718
0.7 0.4085 0.0143548 0.0146922
0.8 0.4085 0.0104294 0.0106745
0.9 0.4085 0.00548306 0.00561194
1 0.4085 0 0

0 0.409 0 0
0.1 0.409 0.00545607 0.00558447
0.2 0.409 0.0103781 0.0106223
0.3 0.409 0.0142842 0.0146203
0.4 0.409 0.016792 0.0171872
0.5 0.409 0.0176562 0.0180717
0.6 0.409 0.016792 0.0171872
0.7 0.409 0.0142842 0.0146203
0.8 0.409 0.0103781 0.0106223
0.9 0.409 0.00545607 0.00558447
1 0.409 0 0

0 0.4095 0 0
0.1 0.4095 0.00542921 0.00555714
0.2 0.4095 0.010327 0.0105703
0.3 0.4095 0.0142139 0.0145488
0.4 0.4095 0.0167094 0.0171031
0.5 0.4095 0.0175693 0.0179833
0.6 0.4095 0.0167094 0.0171031
0.7 0.4095 0.0142139 0.0145488
0.8 0.4095 0.010327 0.0105703
0.9 0.4095 0.00542921 0.00555714
1 0.4095 0 0

0 0.41 0 0
0.1 0.41 0.00540248 0.00552994
0.2 0.41 0.0102761 0.0105186
0.3 0.41 0.0141439 0.0144776
0.4 0.41 0.0166271 0.0170194
0.5 0.41 0.0174828 0.0178953
0.6 0.41 0.0166271 0.0170194
0.7 0.41 0.0141439 0.0144776
0.8 0.41 0.0102761 0.0105186
0.9 0.41 0.00540248 0.00552994
1 0.41 0 0

0 0.4105 0 0
0.1 0.4105 0.00537589 0.00550287
0.2 0.4105 0.0102255 0.0104671
0.3 0.4105 0.0140743 0.0144067
0.4 0.4105 0.0165453 0.0169361
0.5 0.4105 0.0173967 0.0178077
0.6 0.4105 0.0165453 0.0169361
0.7 0.4105 0.0140743 0.0144067
0.8 0.4105 0.0102255 0.0104671
0.9 0.4105 0.00537589 0.00550287
1 0.4105 0 0

0 0.411 0 0
0.1 0.411 0.00534942 0.00547594
0.2 0.411 0.0101752 0.0104159
0.3 0.411 0.014005 0.0143362
0.4 0.411 0.0164638 0.0168532
0.5 0.411 0.0173111 0.0177205
0.6 0.411 0.0164638 0.0168532
0.7 0.411 0.014005 0.0143362
0.8 0.411 0.0101752 0.0104159
0.9 0.411 0.00534942 0.00547594
1 0.411 0 0

0 0.4115 0 0
0.1 0.4115 0.00532309 0.00544914
0.2 0.4115 0.0101251 0.0103649
0.3 0.4115 0.013936 0.014266
0.4 0.4115 0.0163828 0.0167707
0.5 0.4115 0.0172259 0.0176338
0.6 0.4115 0.0163828 0.0167707
0.7 0.4115 0.013936 0.014266
0.8 0.4115 0.0101251 0.0103649
0.9 0.4115 0.00532309 0.00544914
1 0.4115 0 0

0 0.412 0 0
0.1 0.412 0.00529689 0.00542247
0.2 0.412 0.0100753 0.0103142
0.3 0.412 0.0138674 0.0141962
0.4 0.412 0.0163021 0.0166886
0.5 0.412 0.0171411 0.0175475
0.6 0.412 0.0163021 0.0166886
0.7 0.412 0.0138674 0.0141962
0.8 0.412 0.0100753 0.0103142
0.9 0.412 0.00529689 0.00542247
1 0.412 0 0

0 0.4125 0 0
0.1 0.4125 0.00527081 0.00539593
0.2 0.4125 0.0100257 0.0102637
0.3 0.4125 0.0137992 0.0141267
0.4 0.4125 0.0162219 0.016607
0.5 0.4125 0.0170567 0.0174616
0.6 0.4125 0.0162219 0.016607
0.7 0.4125 0.0137992 0.0141267
0.8 0.4125 0.0100257 0.0102637
0.9 0.4125 0.00527081 0.00539593
1 0.4125 0 0

0 0.413 0 0
0.1 0.413 0.00524487 0.00536952
0.2 0.413 0.00997633 0.0102134
0.3 0.413 0.0137312 0.0140576
0.4 0.413 0.016142 0.0165257
0.5 0.413 0.0169727 0.0173761
0.6 0.413 0.016142 0.0165257
0.7 0.413 0.0137312 0.0140576
0.8 0.413 0.00997633 0.0102134
0.9 0.413 0.00524487 0.00536952
1 0.413 0 0

0 0.4135 0 0
0.1 0.4135 0.00521905 0.00534324
0.2 0.4135 0.00992722 0.0101634
0.3 0.4135 0.0136636 0.0139888
0.4 0.4135 0.0160626 0.0164448
0.5 0.4135 0.0168892 0.0172911
0.6 0.4135 0.0160626 0.0164448
0.7 0.4135 0.0136636 0.0139888
0.8 0.4135 0.00992722 0.0101634
0.9 0.4135 0.00521905 0.00534324
1 0.4135 0 0

0 0.414 0 0
0.1 0.414 0.00519336 0.00531709
0.2 0.414 0.00987835 0.0101137
0.3 0.414 0.0135964 0.0139203
0.4 0.414 0.0159835 0.0163643
0.5 0.414 0.0168061 0.0172065
0.6 0.414 0.0159835 0.0163643
0.7 0.414 0.0135964 0.0139203
0.8 0.414 0.00987835 0.0101137
0.9 0.414 0.00519336 0.00531709
1 0.414 0 0

0 0.4145 0 0
0.1 0.4145 0.00516779 0.00529107
0.2 0.4145 0.00982972 0.0100642
0.3 0.4145 0.0135295 0.0138522
0.4 0.4145 0.0159048 0.0162842
0.5 0.4145 0.0167233 0.0171222
0.6 0.4145 0.0159048 0.0162842
0.7 0.4145 0.0135295 0.0138522
0.8 0.4145 0.00982972 0.0100642
0.9 0.4145 0.00516779 0.00529107
1 0.4145 0 0

0 0.415 0 0
0.1 0.415 0.00514235 0.00526517
0.2 0.415 0.00978133 0.0100149
0.3 0.415 0.0134629 0.0137844
0.4 0.415 0.0158265 0.0162045
0.5 0.415 0.016641 0.0170384
0.6 0.415 0.0158265 0.0162045
0.7 0.415 0.0134629 0.0137844
0.8 0.415 0.00978133 0.0100149
0.9 0.415 0.00514235 0.00526517
1 0.415 0 0

0 0.4155 0 0
0.1 0.4155 0.00511704 0.0052394
0.2 0.4155 0.00973318 0.00996593
0.3 0.4155 0.0133966 0.0137169
0.4 0.4155 0.0157486 0.0161252
0.5 0.4155 0.0165591 0.0169551
0.6 0.4155 0.0157486 0.0161252
0.7 0.4155 0.0133966 0.0137169
0.8 0.4155 0.00973318 0.00996593
0.9 0.4155 0.00511704 0.0052394
1 0.4155 0 0

0 0.416 0 0
0.1 0.416 0.00509185 0.00521376
0.2 0.416 0.00968527 0.00991715
0.3 0.416 0.0133306 0.0136498
0.4 0.416 0.0156711 0.0160463
0.5 0.416 0.0164776 0.0168721
0.6 0.416 0.0156711 0.0160463
0.7 0.416 0.0133306 0.0136498
0.8 0.416 0.00968527 0.00991715
0.9 0.416 0.00509185 0.00521376
1 0.416 0 0

0 0.4165 0 0
0.1 0.4165 0.00506678 0.00518824
0.2 0.4165 0.00963759 0.00986862
0.3 0.4165 0.013265 0.013583
0.4 0.4165 0.015594 0.0159678
0.5 0.4165 0.0163965 0.0167895
0.6 0.4165 0.015594 0.0159678
0.7 0.4165 0.013265 0.013583
0.8 0.4165 0.00963759 0.00986862
0.9 0.4165 0.00506678 0.00518824
1 0.4165 0 0

0 0.417 0 0
0.1 0.417 0.00504184 0.00516285
0.2 0.417 0.00959015 0.00982032
0.3 0.417 0.0131997 0.0135165
0.4 0.417 0.0155172 0.0158896
0.5 0.417 0.0163157 0.0167073
0.6 0.417 0.0155172 0.0158896
0.7 0.417 0.0131997 0.0135165
0.8 0.417 0.00959015 0.00982032
0.9 0.417 0.00504184 0.00516285
1 0.417 0 0

0 0.4175 0 0
0.1 0.4175 0.00501702 0.00513758
0.2 0.4175 0.00954294 0.00977225
0.3 0.4175 0.0131347 0.0134504
0.4 0.4175 0.0154408 0.0158118
0.5 0.4175 0.0162354 0.0166255
0.6 0.4175 0.0154408 0.0158118
0.7 0.4175 0.0131347 0.0134504
0.8 0.4175 0.00954294 0.00977225
0.9 0.4175 0.00501702 0.00513758
1 0.4175 0 0

0 0.418 0 0
0.1 0.418 0.00499232 0.00511243
0.2 0.418 0.00949597 0.00972442
0.3 0.418 0.0130701 0.0133845
0.4 0.418 0.0153648 0.0157344
0.5 0.418 0.0161555 0.0165442
0.6 0.418 0.0153648 0.0157344
0.7 0.418 0.0130701 0.0133845
0.8 0.418 0.00949597 0.00972442
0.9 0.418 0.00499232 0.00511243
1 0.418 0 0

0 0.4185 0 0
0.1 0.4185 0.00496775 0.00508741
0.2 0.4185 0.00944922 0.00967683
0.3 0.4185 0.0130057 0.013319
0.4 0.4185 0.0152892 0.0156574
0.5 0.4185 0.016076 0.0164632
0.6 0.4185 0.0152892 0.0156574
0.7 0.4185 0.0130057 0.013319
0.8 0.4185 0.00944922 0.00967683
0.9 0.4185 0.00496775 0.00508741
1 0.4185 0 0

0 0.419 0 0
0.1 0.419 0.00494329 0.00506251
0.2 0.419 0.00940271 0.00962947
0.3 0.419 0.0129417 0.0132538
0.4 0.419 0.0152139 0.0155808
0.5 0.419 0.0159968 0.0163826
0.6 0.419 0.0152139 0.0155808
0.7 0.419 0.0129417 0.0132538
0.8 0.419 0.00940271 0.00962947
0.9 0.419 0.00494329 0.00506251
1 0.419 0 0

0 0.4195 0 0
0.1 0.4195 0.00491896 0.00503773
0.2 0.4195 0.00935642 0.00958234
0.3 0.4195 0.012878 0.013189
0.4 0.4195 0.015139 0.0155045
0.5 0.4195 0.0159181 0.0163024
0.6 0.4195 0.015139 0.0155045
0.7 0.4195 0.012878 0.013189
0.8 0.4195 0.00935642 0.00958234
0.9 0.4195 0.00491896 0.00503773
1 0.4195 0 0

0 0.42 0 0
0.1 0.42 0.00489475 0.00501308
0.2 0.42 0.00931036 0.00953544
0.3 0.42 0.0128146 0.0131244
0.4 0.42 0.0150645 0.0154287
0.5 0.42 0.0158397 0.0162227
0.6 0.42 0.0150645 0.0154287
0.7 0.42 0.0128146 0.0131244
0.8 0.42 0.00931036 0.00953544
0.9 0.42 0.00489475 0.00501308
1 0.42 0 0

0 0.4205 0 0
0.1 0.4205 0.00487065 0.00498854
0.2 0.4205 0.00926453 0.00948877
0.3 0.4205 0.0127515 0.0130602
0.4 0.4205 0.0149903 0.0153531
0.5 0.4205 0.0157618 0.0161433
0.6 0.4205 0.0149903 0.0153531
0.7 0.4205 0.0127515 0.0130602
0.8 0.4205 0.00926453 0.00948877
0.9 0.4205 0.00487065 0.00498854
1 0.4205 0 0

0 0.421 0 0
0.1 0.421 0.00484667 0.00496412
0.2 0.421 0.00921892 0.00944233
0.3 0.421 0.0126888 0.0129962
0.4 0.421 0.0149165 0.015278
0.5 0.421 0.0156842 0.0160642
0.6 0.421 0.0149165 0.015278
0.7 0.421 0.0126888 0.0129962
0.8 0.421 0.00921892 0.00944233
0.9 0.421 0.00484667 0.00496412
1 0.421 0 0

0 0.4215 0 0
0.1 0.4215 0.00482282 0.00493983
0.2 0.4215 0.00917354 0.00939611
0.3 0.4215 0.0126263 0.0129326
0.4 0.4215 0.0148431 0.0152032
0.5 0.4215 0.015607 0.0159856
0.6 0.4215 0.0148431 0.0152032
0.7 0.4215 0.0126263 0.0129326
0.8 0.4215 0.00917354 0.00939611
0.9 0.4215 0.00482282 0.00493983
1 0.4215 0 0

0 0.422 0 0
0.1 0.422 0.00479908 0.00491565
0.2 0.422 0.00912838 0.00935012
0.3 0.422 0.0125641 0.0128693
0.4 0.422 0.01477 0.0151288
0.5 0.422 0.0155301 0.0159074
0.6 0.422 0.01477 0.0151288
0.7 0.422 0.0125641 0.0128693
0.8 0.422 0.00912838 0.00935012
0.9 0.422 0.00479908 0.00491565
1 0.422 0 0

0 0.4225 0 0
0.1 0.4225 0.00477545 0.00489159
0.2 0.4225 0.00908345 0.00930436
0.3 0.4225 0.0125023 0.0128064
0.4 0.4225 0.0146973 0.0150548
0.5 0.4225 0.0154537 0.0158295
0.6 0.4225 0.0146973 0.0150548
0.7 0.4225 0.0125023 0.0128064
0.8 0.4225 0.00908345 0.00930436
0.9 0.4225 0.00477545 0.00489159
1 0.4225 0 0

0 0.423 0 0
0.1 0.423 0.00475194 0.00486765
0.2 0.423 0.00903873 0.00925882
0.3 0.423 0.0124407 0.0127437
0.4 0.423 0.014625 0.0149811
0.5 0.423 0.0153776 0.0157521
0.6 0.423 0.014625 0.0149811
0.7 0.423 0.0124407 0.0127437
0.8 0.423 0.00903873 0.00925882
0.9 0.423 0.00475194 0.00486765
1 0.423 0 0

0 0.4235 0 0
0.1 0.4235 0.00472855 0.00484383
0.2 0.4235 0.00899424 0.00921351
0.3 0.4235 0.0123795 0.0126813
0.4 0.4235 0.014553 0.0149078
0.5 0.4235 0.0153019 0.015675
0.6 0.4235 0.014553 0.0149078
0.7 0.4235 0.0123795 0.0126813
0.8 0.4235 0.00899424 0.00921351
0.9 0.4235 0.00472855 0.00484383
1 0.4235 0 0

0 0.424 0 0
0.1 0.424 0.00470527 0.00482012
0.2 0.424 0.00894996 0.00916841
0.3 0.424 0.0123186 0.0126192
0.4 0.424 0.0144813 0.0148348
0.5 0.424 0.0152266 0.0155982
0.6 0.424 0.0144813 0.0148348
0.7 0.424 0.0123186 0.0126192
0.8 0.424 0.00894996 0.00916841
0.9 0.424 0.00470527 0.00482012
1 0.424 0 0

0 0.4245 0 0
0.1 0.4245 0.00468211 0.00479653
0.2 0.4245 0.00890591 0.00912354
0.3 0.4245 0.0122579 0.0125575
0.4 0.4245 0.0144101 0.0147622
0.5 0.4245 0.0151516 0.0155219
0.6 0.4245 0.0144101 0.0147622
0.7 0.4245 0.0122579 0.0125575
0.8 0.4245 0.00890591 0.00912354
0.9 0.4245 0.00468211 0.00479653
1 0.4245 0 0

0 0.425 0 0
0.1 0.425 0.00465906 0.00477305
0.2 0.425 0.00886206 0.00907889
0.3 0.425 0.0121976 0.012496
0.4 0.425 0.0143391 0.0146899
0.5 0.425 0.015077 0.0154459
0.6 0.425 0.0143391 0.0146899
0.7 0.425 0.0121976 0.012496
0.8 0.425 0.00886206 0.00907889
0.9 0.425 0.00465906 0.00477305
1 0.425 0 0

0 0.4255 0 0
0.1 0.4255 0.00463613 0.00474969
0.2 0.4255 0.00881844 0.00903445
0.3 0.4255 0.0121375 0.0124349
0.4 0.4255 0.0142685 0.014618
0.5 0.4255 0.0150028 0.0153703
0.6 0.4255 0.0142685 0.014618
0.7 0.4255 0.0121375 0.0124349
0.8 0.4255 0.00881844 0.00903445
0.9 0.4255 0.00463613 0.00474969
1 0.4255 0 0

0 0.426 0 0
0.1 0.426 0.00461331 0.00472645
0.2 0.426 0.00877503 0.00899023
0.3 0.426 0.0120778 0.012374
0.4 0.426 0.0141983 0.0145465
0.5 0.426 0.014929 0.0152951
0.6 0.426 0.0141983 0.0145465
0.7 0.426 0.0120778 0.012374
0.8 0.426 0.00877503 0.00899023
0.9 0.426 0.00461331 0.00472645
1 0.426 0 0

0 0.4265 0 0
0.1 0.4265 0.0045906 0.00470331
0.2 0.4265 0.00873183 0.00894623
0.3 0.4265 0.0120183 0.0123134
0.4 0.4265 0.0141284 0.0144753
0.5 0.4265 0.0148555 0.0152202
0.6 0.4265 0.0141284 0.0144753
0.7 0.4265 0.0120183 0.0123134
0.8 0.4265 0.00873183 0.00894623
0.9 0.4265 0.0045906 0.00470331
1 0.4265 0 0

0 0.427 0 0
0.1 0.427 0.004568 0.00468029
0.2 0.427 0.00868885 0.00890245
0.3 0.427 0.0119592 0.0122532
0.4 0.427 0.0140589 0.0144045
0.5 0.427 0.0147824 0.0151457
0.6 0.427 0.0140589 0.0144045
0.7 0.427 0.0119592 0.0122532
0.8 0.427 0.00868885 0.00890245
0.9 0.427 0.004568 0.00468029
1 0.427 0 0

0 0.4275 0 0
0.1 0.4275 0.00454551 0.00465739
0.2 0.4275 0.00864608 0.00885887
0.3 0.4275 0.0119003 0.0121932
0.4 0.4275 0.0139896 0.014334
0.5 0.4275 0.0147096 0.0150716
0.6 0.4275 0.0139896 0.014334
0.7 0.4275 0.0119003 0.0121932
0.8 0.4275 0.00864608 0.00885887
0.9 0.4275 0.00454551 0.00465739
1 0.4275 0 0

0 0.428 0 0
0.1 0.428 0.00452314 0.00463459
0.2 0.428 0.00860352 0.00881552
0.3 0.428 0.0118417 0.0121335
0.4 0.428 0.0139208 0.0142638
0.5 0.428 0.0146372 0.0149979
0.6 0.428 0.0139208 0.0142638
0.7 0.428 0.0118417 0.0121335
0.8 0.428 0.00860352 0.00881552
0.9 0.428 0.00452314 0.00463459
1 0.428 0 0

0 0.4285 0 0
0.1 0.4285 0.00450087 0.00461191
0.2 0.4285 0.00856116 0.00877237
0.3 0.4285 0.0117834 0.0120741
0.4 0.4285 0.0138523 0.014194
0.5 0.4285 0.0145651 0.0149244
0.6 0.4285 0.0138523 0.014194
0.7 0.4285 0.0117834 0.0120741
0.8 0.4285 0.00856116 0.00877237
0.9 0.4285 0.00450087 0.00461191
1 0.4285 0 0

0 0.429 0 0
0.1 0.429 0.00447871 0.00458934
0.2 0.429 0.00851902 0.00872943
0.3 0.429 0.0117254 0.012015
0.4 0.429 0.0137841 0.0141245
0.5 0.429 0.0144934 0.0148514
0.6 0.429 0.0137841 0.0141245
0.7 0.429 0.0117254 0.012015
0.8 0.429 0.00851902 0.00872943
0.9 0.429 0.00447871 0.00458934
1 0.429 0 0

0 0.4295 0 0
0.1 0.4295 0.00445667 0.00456687
0.2 0.4295 0.00847708 0.00868671
0.3 0.4295 0.0116677 0.0119562
0.4 0.4295 0.0137162 0.0140554
0.5 0.4295 0.0144221 0.0147787
0.6 0.4295 0.0137162 0.0140554
0.7 0.4295 0.0116677 0.0119562
0.8 0.4295 0.00847708 0.00868671
0.9 0.4295 0.00445667 0.00456687
1 0.4295 0 0

0 0.43 0 0
0.1 0.43 0.00443473 0.00454452
0.2 0.43 0.00843535 0.00864419
0.3 0.43 0.0116103 0.0118977
0.4 0.43 0.0136487 0.0139866
0.5 0.43 0.0143511 0.0147064
0.6 0.43 0.0136487 0.0139866
0.7 0.43 0.0116103 0.0118977
0.8 0.43 0.00843535 0.00864419
0.9 0.43 0.00443473 0.00454452
1 0.43 0 0

0 0.4305 0 0
0.1 0.4305 0.0044129 0.00452228
0.2 0.4305 0.00839383 0.00860189
0.3 0.4305 0.0115531 0.0118395
0.4 0.4305 0.0135815 0.0139181
0.5 0.4305 0.0142804 0.0146344
0.6 0.4305 0.0135815 0.0139181
0.7 0.4305 0.0115531 0.0118395
0.8 0.4305 0.00839383 0.00860189
0.9 0.4305 0.0044129 0.00452228
1 0.4305 0 0

0 0.431 0 0
0.1 0.431 0.00439117 0.00450015
0.2 0.431 0.00835251 0.00855979
0.3 0.431 0.0114962 0.0117815
0.4 0.431 0.0135146 0.01385
0.5 0.431 0.0142101 0.0145628
0.6 0.431 0.0135146 0.01385
0.7 0.431 0.0114962 0.0117815
0.8 0.431 0.00835251 0.00855979
0.9 0.431 0.00439117 0.00450015
1 0.431 0 0

0 0.4315 0 0
0.1 0.4315 0.00436956 0.00447812
0.2 0.4315 0.00831139 0.00851789
0.3 0.4315 0.0114397 0.0117239
0.4 0.4315 0.0134481 0.0137822
0.5 0.4315 0.0141402 0.0144915
0.6 0.4315 0.0134481 0.0137822
0.7 0.4315 0.0114397 0.0117239
0.8 0.4315 0.00831139 0.00851789
0.9 0.4315 0.00436956 0.00447812
1 0.4315 0 0

0 0.432 0 0
0.1 0.432 0.00434805 0.0044562
0.2 0.432 0.00827048 0.0084762
0.3 0.432 0.0113833 0.0116665
0.4 0.432 0.0133819 0.0137148
0.5 0.432 0.0140706 0.0144206
0.6 0.432 0.0133819 0.0137148
0.7 0.432 0.0113833 0.0116665
0.8 0.432 0.00827048 0.0084762
0.9 0.432 0.00434805 0.0044562
1 0.432 0 0

0 0.4325 0 0
0.1 0.4325 0.00432664 0.00443439
0.2 0.4325 0.00822977 0.00843472
0.3 0.4325 0.0113273 0.0116094
0.4 0.4325 0.013316 0.0136477
0.5 0.4325 0.0140013 0.01435
0.6 0.4325 0.013316 0.0136477
0.7 0.4325 0.0113273 0.0116094
0.8 0.4325 0.00822977 0.00843472
0.9 0.4325 0.00432664 0.00443439
1 0.4325 0 0

0 0.433 0 0
0.1 0.433 0.00430535 0.00441269
0.2 0.433 0.00818926 0.00839343
0.3 0.433 0.0112715 0.0115526
0.4 0.433 0.0132505 0.0135809
0.5 0.433 0.0139324 0.0142798
0.6 0.433 0.0132505 0.0135809
0.7 0.433 0.0112715 0.0115526
0.8 0.433 0.00818926 0.00839343
0.9 0.433 0.00430535 0.00441269
1 0.433 0 0

0 0.4335 0 0
0.1 0.4335 0.00428415 0.00439109
0.2 0.4335 0.00814894 0.00835235
0.3 0.4335 0.0112161 0.011496
0.4 0.4335 0.0131853 0.0135144
0.5 0.4335 0.0138638 0.0142099
0.6 0.4335 0.0131853 0.0135144
0.7 0.4335 0.0112161 0.011496
0.8 0.4335 0.00814894 0.00835235
0.9 0.4335 0.00428415 0.00439109
1 0.4335 0 0

0 0.434 0 0
0.1 0.434 0.00426306 0.0043696
0.2 0.434 0.00810883 0.00831147
0.3 0.434 0.0111608 0.0114398
0.4 0.434 0.0131204 0.0134482
0.5 0.434 0.0137956 0.0141403
0.6 0.434 0.0131204 0.0134482
0.7 0.434 0.0111608 0.0114398
0.8 0.434 0.00810883 0.00831147
0.9 0.434 0.00426306 0.0043696
1 0.434 0 0

0 0.4345 0 0
0.1 0.4345 0.00424208 0.00434821
0.2 0.4345 0.00806891 0.00827079
0.3 0.4345 0.0111059 0.0113838
0.4 0.4345 0.0130558 0.0133824
0.5 0.4345 0.0137277 0.0140711
0.6 0.4345 0.0130558 0.0133824
0.7 0.4345 0.0111059 0.0113838
0.8 0.4345 0.00806891 0.00827079
0.9 0.4345 0.00424208 0.00434821
1 0.4345 0 0

0 0.435 0 0
0.1 0.435 0.0042212 0.00432693
0.2 0.435 0.00802919 0.00823031
0.3 0.435 0.0110512 0.0113281
0.4 0.435 0.0129915 0.0133169
0.5 0.435 0.0136601 0.0140022
0.6 0.435 0.0129915 0.0133169
0.7 0.435 0.0110512 0.0113281
0.8 0.435 0.00802919 0.00823031
0.9 0.435 0.0042212 0.00432693
1 0.435 0 0

0 0.4355 0 0
0.1 0.4355 0.00420042 0.00430575
0.2 0.4355 0.00798967 0.00819003
0.3 0.4355 0.0109968 0.0112726
0.4 0.4355 0.0129276 0.0132518
0.5 0.4355 0.0135928 0.0139337
0.6 0.4355 0.0129276 0.0132518
0.7 0.4355 0.0109968 0.0112726
0.8 0.4355 0.00798967 0.00819003
0.9 0.4355 0.00420042 0.00430575
1 0.4355 0 0

0 0.436 0 0
0.1 0.436 0.00417974 0.00428468
0.2 0.436 0.00795034 0.00814995
0.3 0.436 0.0109427 0.0112174
0.4 0.436 0.0128639 0.0131869
0.5 0.436 0.0135259 0.0138655
0.6 0.436 0.0128639 0.0131869
0.7 0.436 0.0109427 0.0112174
0.8 0.436 0.00795034 0.00814995
0.9 0.436 0.00417974 0.00428468
1 0.436 0 0

0 0.4365 0 0
0.1 0.4365 0.00415916 0.00426371
0.2 0.4365 0.0079112 0.00811006
0.3 0.4365 0.0108888 0.0111625
0.4 0.4365 0.0128006 0.0131224
0.5 0.4365 0.0134593 0.0137977
0.6 0.4365 0.0128006 0.0131224
0.7 0.4365 0.0108888 0.0111625
0.8 0.4365 0.0079112 0.00811006
0.9 0.4365 0.00415916 0.00426371
1 0.4365 0 0

0 0.437 0 0
0.1 0.437 0.00413869 0.00424284
0.2 0.437 0.00787225 0.00807037
0.3 0.437 0.0108352 0.0111079
0.4 0.437 0.0127376 0.0130581
0.5 0.437 0.0133931 0.0137301
0.6 0.437 0.0127376 0.0130581
0.7 0.437 0.0108352 0.0111079
0.8 0.437 0.00787225 0.00807037
0.9 0.437 0.00413869 0.00424284
1 0.437 0 0

0 0.4375 0 0
0.1 0.4375 0.00411832 0.00422208
0.2 0.4375 0.0078335 0.00803087
0.3 0.4375 0.0107819 0.0110535
0.4 0.4375 0.0126749 0.0129942
0.5 0.4375 0.0133272 0.0136629
0.6 0.4375 0.0126749 0.0129942
0.7 0.4375 0.0107819 0.0110535
0.8 0.4375 0.0078335 0.00803087
0.9 0.4375 0.00411832 0.00422208
1 0.4375 0 0

0 0.438 0 0
0.1 0.438 0.00409804 0.00420141
0.2 0.438 0.00779494 0.00799156
0.3 0.438 0.0107288 0.0109994
0.4 0.438 0.0126125 0.0129306
0.5 0.438 0.0132615 0.0135961
0.6 0.438 0.0126125 0.0129306
0.7 0.438 0.0107288 0.0109994
0.8 0.438 0.00779494 0.00799156
0.9 0.438 0.00409804 0.00420141
1 0.438 0 0

0 0.4385 0 0
0.1 0.4385 0.00407787 0.00418085
0.2 0.4385 0.00775657 0.00795245
0.3 0.4385 0.010676 0.0109456
0.4 0.4385 0.0125504 0.0128673
0.5 0.4385 0.0131963 0.0135295
0.6 0.4385 0.0125504 0.0128673
0.7 0.4385 0.010676 0.0109456
0.8 0.4385 0.00775657 0.00795245
0.9 0.4385 0.00407787 0.00418085
1 0.4385 0 0

0 0.439 0 0
0.1 0.439 0.0040578 0.00416039
0.2 0.439 0.00771839 0.00791352
0.3 0.439 0.0106234 0.010892
0.4 0.439 0.0124886 0.0128044
0.5 0.439 0.0131313 0.0134633
0.6 0.439 0.0124886 0.0128044
0.7 0.439 0.0106234 0.010892
0.8 0.439 0.00771839 0.00791352
0.9 0.439 0.0040578 0.00416039
1 0.439 0 0

0 0.4395 0 0
0.1 0.4395 0.00403782 0.00414002
0.2 0.4395 0.00768039 0.00787479
0.3 0.4395 0.0105712 0.0108387
0.4 0.4395 0.0124271 0.0127417
0.5 0.4395 0.0130667 0.0133974
0.6 0.4395 0.0124271 0.0127417
0.7 0.4395 0.0105712 0.0108387
0.8 0.4395 0.00768039 0.00787479
0.9 0.4395 0.00403782 0.00414002
1 0.4395 0 0

0 0.44 0 0
0.1 0.44 0.00401794 0.00411976
0.2 0.44 0.00764258 0.00783625
0.3 0.44 0.0105191 0.0107857
0.4 0.44 0.012366 0.0126793
0.5 0.44 0.0130023 0.0133318
0.6 0.44 0.012366 0.0126793
0.7 0.44 0.0105191 0.0107857
0.8 0.44 0.00764258 0.00783625
0.9 0.44 0.00401794 0.00411976
1 0.44 0 0

0 0.4405 0 0
0.1 0.4405 0.00399817 0.0040996
0.2 0.4405 0.00760496 0.0077979
0.3 0.4405 0.0104673 0.0107329
0.4 0.4405 0.0123051 0.0126173
0.5 0.4405 0.0129383 0.0132666
0.6 0.4405 0.0123051 0.0126173
0.7 0.4405 0.0104673 0.0107329
0.8 0.4405 0.00760496 0.0077979
0.9 0.4405 0.00399817 0.0040996
1 0.4405 0 0

0 0.441 0 0
0.1 0.441 0.00397848 0.00407953
0.2 0.441 0.00756753 0.00775973
0.3 0.441 0.0104158 0.0106804
0.4 0.441 0.0122445 0.0125555
0.5 0.441 0.0128746 0.0132016
0.6 0.441 0.0122445 0.0125555
0.7 0.441 0.0104158 0.0106804
0.8 0.441 0.00756753 0.00775973
0.9 0.441 0.00397848 0.00407953
1 0.441 0 0

0 0.4415 0 0
0.1 0.4415 0.0039589 0.00405957
0.2 0.4415 0.00753027 0.00772175
